년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2019-02,서귀포시,예래동,차량용 주유소 운영업,4509,234041888,7920501.811000001,2020-12-15
2019-02,서귀포시,예래동,체인화 편의점,14113,167352420,7920501.811000001,2020-12-15
2019-02,서귀포시,예래동,"피자, 햄버거, 샌드위치 및 유사 음식점업",3013,37828800,7920501.811000001,2020-12-15
2019-02,서귀포시,예래동,한식 음식점업,12797,909267050,7920501.811000001,2020-12-15
2019-02,서귀포시,예래동,호텔업,5621,2225858522,7920501.811000001,2020-12-15
2019-02,서귀포시,예래동,화장품 및 방향제 소매업,3,260000,7920501.811000001,2020-12-15
2019-02,서귀포시,예래동,휴양콘도 운영업,152,53223128,7920501.811000001,2020-12-15
2019-02,서귀포시,정방동,건강보조식품 소매업,93,15547880,4523249.214,2020-12-15
2019-02,서귀포시,정방동,과실 및 채소 소매업,5568,281369050,4523249.214,2020-12-15
2019-02,서귀포시,정방동,관광 민예품 및 선물용품 소매업,2088,52352000,4523249.214,2020-12-15
2019-02,서귀포시,정방동,그외 기타 스포츠시설 운영업,2,600000,4523249.214,2020-12-15
2019-02,서귀포시,정방동,그외 기타 종합 소매업,10,6060000,4523249.214,2020-12-15
2019-02,서귀포시,정방동,기타 외국식 음식점업,668,40226500,4523249.214,2020-12-15
2019-02,서귀포시,정방동,기타 주점업,920,191102100,4523249.214,2020-12-15
2019-02,서귀포시,정방동,기타음식료품위주종합소매업,2170,168042760,4523249.214,2020-12-15
2019-02,서귀포시,정방동,마사지업,19,2950000,4523249.214,2020-12-15
2019-02,서귀포시,정방동,비알콜 음료점업,4937,59232080,4523249.214,2020-12-15
2019-02,서귀포시,정방동,빵 및 과자류 소매업,6443,109685930,4523249.214,2020-12-15
2019-02,서귀포시,정방동,서양식 음식점업,4426,137035584,4523249.214,2020-12-15
2019-02,서귀포시,정방동,수산물 소매업,4058,256213860,4523249.214,2020-12-15
2019-02,서귀포시,정방동,슈퍼마켓,8647,186480422,4523249.214,2020-12-15
2019-02,서귀포시,정방동,스포츠 및 레크레이션 용품 임대업,2570,395311270,4523249.214,2020-12-15
2019-02,서귀포시,정방동,여관업,2615,446004430,4523249.214,2020-12-15
2019-02,서귀포시,정방동,여행사업,75,892900,4523249.214,2020-12-15
2019-02,서귀포시,정방동,욕탕업,31,1929000,4523249.214,2020-12-15
2019-02,서귀포시,정방동,육류 소매업,1958,148360200,4523249.214,2020-12-15
2019-02,서귀포시,정방동,일반유흥 주점업,2420,620478420,4523249.214,2020-12-15
2019-02,서귀포시,정방동,일식 음식점업,5637,469584000,4523249.214,2020-12-15
2019-02,서귀포시,정방동,전시 및 행사 대행업,24,1731000,4523249.214,2020-12-15
2019-02,서귀포시,정방동,중식 음식점업,2543,87600750,4523249.214,2020-12-15
2019-02,서귀포시,정방동,차량용 주유소 운영업,1412,151230756,4523249.214,2020-12-15
2019-02,서귀포시,정방동,체인화 편의점,33767,336756730,4523249.214,2020-12-15
2019-02,서귀포시,정방동,"피자, 햄버거, 샌드위치 및 유사 음식점업",7217,96085320,4523249.214,2020-12-15
2019-02,서귀포시,정방동,한식 음식점업,32961,1516278948,4523249.214,2020-12-15
2019-02,서귀포시,정방동,호텔업,30,12420000,4523249.214,2020-12-15
2019-02,서귀포시,정방동,화장품 및 방향제 소매업,1690,115289850,4523249.214,2020-12-15
2019-02,서귀포시,중문동,골프장 운영업,384,44951200,9248559.548,2020-12-15
2019-02,서귀포시,중문동,과실 및 채소 소매업,415,46871030,9248559.548,2020-12-15
2019-02,서귀포시,중문동,관광 민예품 및 선물용품 소매업,135,4177120,9248559.548,2020-12-15
2019-02,서귀포시,중문동,그외 기타 스포츠시설 운영업,49,6449000,9248559.548,2020-12-15
2019-02,서귀포시,중문동,그외 기타 종합 소매업,4,1950000,9248559.548,2020-12-15
2019-02,서귀포시,중문동,기타 외국식 음식점업,549,23438500,9248559.548,2020-12-15
2019-02,서귀포시,중문동,기타 주점업,129,18123000,9248559.548,2020-12-15
2019-02,서귀포시,중문동,기타음식료품위주종합소매업,7743,338142710,9248559.548,2020-12-15
2019-02,서귀포시,중문동,마사지업,6,1180000,9248559.548,2020-12-15
2019-02,서귀포시,중문동,면세점,3195,505091660,9248559.548,2020-12-15
2019-02,서귀포시,중문동,비알콜 음료점업,786,6329290,9248559.548,2020-12-15
2019-02,서귀포시,중문동,빵 및 과자류 소매업,2625,41625425,9248559.548,2020-12-15
2019-02,서귀포시,중문동,서양식 음식점업,3314,92012130,9248559.548,2020-12-15
2019-02,서귀포시,중문동,수산물 소매업,324,35037000,9248559.548,2020-12-15
2019-02,서귀포시,중문동,슈퍼마켓,5292,204127360,9248559.548,2020-12-15
2019-02,서귀포시,중문동,스포츠 및 레크레이션 용품 임대업,334,13238900,9248559.548,2020-12-15
2019-02,서귀포시,중문동,여관업,1536,292937200,9248559.548,2020-12-15
2019-02,서귀포시,중문동,욕탕업,44,419500,9248559.548,2020-12-15
2019-02,서귀포시,중문동,육류 소매업,4,690000,9248559.548,2020-12-15
2019-02,서귀포시,중문동,일반유흥 주점업,357,43522410,9248559.548,2020-12-15
2019-02,서귀포시,중문동,일식 음식점업,742,108258500,9248559.548,2020-12-15
2019-02,서귀포시,중문동,자동차 임대업,36,4767450,9248559.548,2020-12-15
2019-02,서귀포시,중문동,전시 및 행사 대행업,182,4334900,9248559.548,2020-12-15
2019-02,서귀포시,중문동,중식 음식점업,1367,46874200,9248559.548,2020-12-15
2019-02,서귀포시,중문동,차량용 가스 충전업,36,4742642,9248559.548,2020-12-15
2019-02,서귀포시,중문동,차량용 주유소 운영업,1510,109518410,9248559.548,2020-12-15
2019-02,서귀포시,중문동,체인화 편의점,16634,155537860,9248559.548,2020-12-15
2019-02,서귀포시,중문동,"피자, 햄버거, 샌드위치 및 유사 음식점업",1895,26456665,9248559.548,2020-12-15
2019-02,서귀포시,중문동,한식 음식점업,15386,816796489,9248559.548,2020-12-15
2019-02,서귀포시,중문동,호텔업,228,37368529,9248559.548,2020-12-15
2019-02,서귀포시,중문동,화장품 및 방향제 소매업,55,2689000,9248559.548,2020-12-15
2019-02,서귀포시,중앙동,건강보조식품 소매업,93,15547880,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,과실 및 채소 소매업,5568,281369050,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,관광 민예품 및 선물용품 소매업,2088,52352000,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,그외 기타 스포츠시설 운영업,2,600000,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,그외 기타 종합 소매업,10,6060000,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,기타 외국식 음식점업,668,40226500,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,기타 주점업,920,191102100,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,기타음식료품위주종합소매업,2170,168042760,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,마사지업,19,2950000,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,비알콜 음료점업,4937,59232080,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,빵 및 과자류 소매업,6443,109685930,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,서양식 음식점업,4426,137035584,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,수산물 소매업,4058,256213860,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,슈퍼마켓,8647,186480422,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,스포츠 및 레크레이션 용품 임대업,2570,395311270,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,여관업,2615,446004430,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,여행사업,75,892900,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,욕탕업,31,1929000,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,육류 소매업,1958,148360200,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,일반유흥 주점업,2420,620478420,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,일식 음식점업,5637,469584000,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,전시 및 행사 대행업,24,1731000,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,중식 음식점업,2543,87600750,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,차량용 주유소 운영업,1412,151230756,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,체인화 편의점,33767,336756730,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,"피자, 햄버거, 샌드위치 및 유사 음식점업",7217,96085320,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,한식 음식점업,32961,1516278948,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,호텔업,30,12420000,4904037.671,2020-12-15
2019-02,서귀포시,중앙동,화장품 및 방향제 소매업,1690,115289850,4904037.671,2020-12-15
2019-02,서귀포시,천지동,건강보조식품 소매업,95,15683780,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,과실 및 채소 소매업,5597,283560050,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,관광 민예품 및 선물용품 소매업,2120,52758400,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,그외 기타 스포츠시설 운영업,2,600000,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,그외 기타 종합 소매업,10,6060000,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,기타 수상오락 서비스업,3,227000,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,기타 외국식 음식점업,1335,54158100,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,기타 주점업,920,191102100,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,기타음식료품위주종합소매업,2197,170492900,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,내항 여객 운송업,458,43052400,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,마사지업,19,2950000,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,비알콜 음료점업,6518,72626480,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,빵 및 과자류 소매업,7186,123045940,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,서양식 음식점업,5744,158904384,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,수산물 소매업,4112,261981360,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,슈퍼마켓,9119,209371472,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,스포츠 및 레크레이션 용품 임대업,2572,395365100,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,여관업,2640,453442130,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,여행사업,75,892900,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,욕탕업,724,12353400,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,육류 소매업,2028,152739500,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,일반유흥 주점업,2420,620478420,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,일식 음식점업,5760,475787000,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,전시 및 행사 대행업,102,3619700,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,중식 음식점업,3159,102506250,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,차량용 가스 충전업,227,31587498,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,차량용 주유소 운영업,3730,281117567,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,체인화 편의점,43962,432358900,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,"피자, 햄버거, 샌드위치 및 유사 음식점업",7715,107526490,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,한식 음식점업,38651,1752207574,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,호텔업,254,48439499,7726326.187999999,2020-12-15
2019-02,서귀포시,천지동,화장품 및 방향제 소매업,1695,116656650,7726326.187999999,2020-12-15
2019-02,서귀포시,표선면,건강보조식품 소매업,48,7257809,10144428.28,2020-12-15
2019-02,서귀포시,표선면,과실 및 채소 소매업,1012,124536250,10144428.28,2020-12-15
2019-02,서귀포시,표선면,관광 민예품 및 선물용품 소매업,335,70305480,10144428.28,2020-12-15
2019-02,서귀포시,표선면,그외 기타 스포츠시설 운영업,73,6504500,10144428.28,2020-12-15
2019-02,서귀포시,표선면,그외 기타 종합 소매업,5,1430000,10144428.28,2020-12-15
2019-02,서귀포시,표선면,기타 외국식 음식점업,76,3234000,10144428.28,2020-12-15
2019-02,서귀포시,표선면,기타 주점업,170,41708000,10144428.28,2020-12-15
2019-02,서귀포시,표선면,기타음식료품위주종합소매업,5110,211890370,10144428.28,2020-12-15
2019-02,서귀포시,표선면,비알콜 음료점업,873,11477460,10144428.28,2020-12-15
2019-02,서귀포시,표선면,빵 및 과자류 소매업,1084,19097790,10144428.28,2020-12-15
2019-02,서귀포시,표선면,서양식 음식점업,1403,28043830,10144428.28,2020-12-15
2019-02,서귀포시,표선면,수산물 소매업,603,48943100,10144428.28,2020-12-15
2019-02,서귀포시,표선면,슈퍼마켓,6621,238141350,10144428.28,2020-12-15
2019-02,서귀포시,표선면,스포츠 및 레크레이션 용품 임대업,742,21833600,10144428.28,2020-12-15
2019-02,서귀포시,표선면,여관업,320,27503540,10144428.28,2020-12-15
2019-02,서귀포시,표선면,욕탕업,8,640000,10144428.28,2020-12-15
2019-02,서귀포시,표선면,육류 소매업,585,54163900,10144428.28,2020-12-15
2019-02,서귀포시,표선면,일반유흥 주점업,440,76719000,10144428.28,2020-12-15
2019-02,서귀포시,표선면,일식 음식점업,564,74710910,10144428.28,2020-12-15
2019-02,서귀포시,표선면,전시 및 행사 대행업,2327,82114700,10144428.28,2020-12-15
2019-02,서귀포시,표선면,중식 음식점업,737,21159000,10144428.28,2020-12-15
2019-02,서귀포시,표선면,차량용 가스 충전업,204,23957200,10144428.28,2020-12-15
2019-02,서귀포시,표선면,차량용 주유소 운영업,4452,268392169,10144428.28,2020-12-15
2019-02,서귀포시,표선면,체인화 편의점,12588,152413290,10144428.28,2020-12-15
2019-02,서귀포시,표선면,"피자, 햄버거, 샌드위치 및 유사 음식점업",1064,21505250,10144428.28,2020-12-15
2019-02,서귀포시,표선면,한식 음식점업,10182,548392673,10144428.28,2020-12-15
2019-02,서귀포시,표선면,화장품 및 방향제 소매업,409,12323280,10144428.28,2020-12-15
2019-02,서귀포시,표선면,휴양콘도 운영업,1670,212675210,10144428.28,2020-12-15
2019-02,서귀포시,효돈동,과실 및 채소 소매업,500,37064400,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,그외 기타 종합 소매업,2,120000,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,기타 외국식 음식점업,36,909000,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,기타음식료품위주종합소매업,1224,43388430,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,비알콜 음료점업,141,1998500,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,빵 및 과자류 소매업,564,5887700,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,서양식 음식점업,1855,38615550,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,수산물 소매업,189,11978500,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,슈퍼마켓,767,15419670,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,여관업,7,2627360,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,욕탕업,7,48555,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,육류 소매업,160,19216820,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,일식 음식점업,99,7529000,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,전시 및 행사 대행업,1,500000,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,중식 음식점업,778,20112000,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,차량용 가스 충전업,123,19809440,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,차량용 주유소 운영업,3172,187698087,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,체인화 편의점,4307,41294770,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,"피자, 햄버거, 샌드위치 및 유사 음식점업",438,3818700,3558102.155,2020-12-15
2019-02,서귀포시,효돈동,한식 음식점업,2510,126710150,3558102.155,2020-12-15
2019-02,제주시,건입동,건강보조식품 소매업,2,317300,9343510.08,2020-12-15
2019-02,제주시,건입동,과실 및 채소 소매업,175,19849770,9343510.08,2020-12-15
2019-02,제주시,건입동,관광 민예품 및 선물용품 소매업,119,1622100,9343510.08,2020-12-15
2019-02,제주시,건입동,기타 외국식 음식점업,165,6649570,9343510.08,2020-12-15
2019-02,제주시,건입동,기타 주점업,103,20920000,9343510.08,2020-12-15
2019-02,제주시,건입동,기타음식료품위주종합소매업,67,29436350,9343510.08,2020-12-15
2019-02,제주시,건입동,면세점,1680,122534430,9343510.08,2020-12-15
2019-02,제주시,건입동,비알콜 음료점업,2215,18086470,9343510.08,2020-12-15
2019-02,제주시,건입동,빵 및 과자류 소매업,2412,51486170,9343510.08,2020-12-15
2019-02,제주시,건입동,서양식 음식점업,3443,57031060,9343510.08,2020-12-15
2019-02,제주시,건입동,수산물 소매업,594,188910700,9343510.08,2020-12-15
2019-02,제주시,건입동,슈퍼마켓,9971,529713920,9343510.08,2020-12-15
2019-02,제주시,건입동,스포츠 및 레크레이션 용품 임대업,361,28125600,9343510.08,2020-12-15
2019-02,제주시,건입동,여관업,1218,172182380,9343510.08,2020-12-15
2019-02,제주시,건입동,욕탕업,18,1065000,9343510.08,2020-12-15
2019-02,제주시,건입동,육류 소매업,225,21577450,9343510.08,2020-12-15
2019-02,제주시,건입동,일반유흥 주점업,230,31130000,9343510.08,2020-12-15
2019-02,제주시,건입동,일식 음식점업,836,64540600,9343510.08,2020-12-15
2019-02,제주시,건입동,자동차 임대업,158,4611400,9343510.08,2020-12-15
2019-02,제주시,건입동,중식 음식점업,436,13215500,9343510.08,2020-12-15
2019-02,제주시,건입동,차량용 가스 충전업,1568,51330031,9343510.08,2020-12-15
2019-02,제주시,건입동,차량용 주유소 운영업,5314,313427001,9343510.08,2020-12-15
2019-02,제주시,건입동,체인화 편의점,11499,102664020,9343510.08,2020-12-15
2019-02,제주시,건입동,"피자, 햄버거, 샌드위치 및 유사 음식점업",1350,20474430,9343510.08,2020-12-15
2019-02,제주시,건입동,한식 음식점업,11295,532524650,9343510.08,2020-12-15
2019-02,제주시,건입동,호텔업,49,3535000,9343510.08,2020-12-15
2019-02,제주시,건입동,화장품 및 방향제 소매업,29,3167500,9343510.08,2020-12-15
2019-02,제주시,구좌읍,골프장 운영업,1279,229998400,13683026.95,2020-12-15
2019-02,제주시,구좌읍,과실 및 채소 소매업,415,38236100,13683026.95,2020-12-15
2019-02,제주시,구좌읍,관광 민예품 및 선물용품 소매업,494,12675400,13683026.95,2020-12-15
2019-02,제주시,구좌읍,그외 기타 스포츠시설 운영업,64,2427000,13683026.95,2020-12-15
2019-02,제주시,구좌읍,그외 기타 종합 소매업,10,4010000,13683026.95,2020-12-15
2019-02,제주시,구좌읍,기타 외국식 음식점업,20,1435000,13683026.95,2020-12-15
2019-02,제주시,구좌읍,기타 주점업,105,17735000,13683026.95,2020-12-15
2019-02,제주시,구좌읍,기타음식료품위주종합소매업,5453,216020155,13683026.95,2020-12-15
2019-02,제주시,구좌읍,비알콜 음료점업,1778,33408580,13683026.95,2020-12-15
2019-02,제주시,구좌읍,빵 및 과자류 소매업,256,4627400,13683026.95,2020-12-15
2019-02,제주시,구좌읍,서양식 음식점업,8748,188662930,13683026.95,2020-12-15
2019-02,제주시,구좌읍,수산물 소매업,64,9428700,13683026.95,2020-12-15
2019-02,제주시,구좌읍,슈퍼마켓,3356,111912010,13683026.95,2020-12-15
2019-02,제주시,구좌읍,스포츠 및 레크레이션 용품 임대업,79,2403500,13683026.95,2020-12-15
2019-02,제주시,구좌읍,여관업,396,24013900,13683026.95,2020-12-15
2019-02,제주시,구좌읍,여행사업,91,3457050,13683026.95,2020-12-15
2019-02,제주시,구좌읍,욕탕업,224,4212500,13683026.95,2020-12-15
2019-02,제주시,구좌읍,육류 소매업,250,20758316,13683026.95,2020-12-15
2019-02,제주시,구좌읍,일반유흥 주점업,94,13380000,13683026.95,2020-12-15
2019-02,제주시,구좌읍,일식 음식점업,1055,41863520,13683026.95,2020-12-15
2019-02,제주시,구좌읍,전시 및 행사 대행업,2256,55439200,13683026.95,2020-12-15
2019-02,제주시,구좌읍,중식 음식점업,563,15478000,13683026.95,2020-12-15
2019-02,제주시,구좌읍,차량용 가스 충전업,140,15748780,13683026.95,2020-12-15
2019-02,제주시,구좌읍,차량용 주유소 운영업,6274,378519736,13683026.95,2020-12-15
2019-02,제주시,구좌읍,체인화 편의점,11619,111563680,13683026.95,2020-12-15
2019-02,제주시,구좌읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",251,9523520,13683026.95,2020-12-15
2019-02,제주시,구좌읍,한식 음식점업,17391,666633776,13683026.95,2020-12-15
2019-02,제주시,구좌읍,호텔업,19,487875,13683026.95,2020-12-15
2019-02,제주시,구좌읍,화장품 및 방향제 소매업,3,90000,13683026.95,2020-12-15
2019-02,제주시,노형동,건강보조식품 소매업,262,58901230,51892518.4,2020-12-15
2019-02,제주시,노형동,과실 및 채소 소매업,1313,116996945,51892518.4,2020-12-15
2019-02,제주시,노형동,관광 민예품 및 선물용품 소매업,341,17109400,51892518.4,2020-12-15
2019-02,제주시,노형동,그외 기타 분류안된 오락관련 서비스업,74,3985000,51892518.4,2020-12-15
2019-02,제주시,노형동,그외 기타 스포츠시설 운영업,57,3578000,51892518.4,2020-12-15
2019-02,제주시,노형동,그외 기타 종합 소매업,291,217092000,51892518.4,2020-12-15
2019-02,제주시,노형동,기타 대형 종합 소매업,42152,2722202520,51892518.4,2020-12-15
2019-02,제주시,노형동,기타 외국식 음식점업,2640,82866400,51892518.4,2020-12-15
2019-02,제주시,노형동,기타 주점업,253,76335033,51892518.4,2020-12-15
2019-02,제주시,노형동,기타음식료품위주종합소매업,8908,490227510,51892518.4,2020-12-15
2019-02,제주시,노형동,마사지업,5,900000,51892518.4,2020-12-15
2019-02,제주시,노형동,비알콜 음료점업,11538,112298480,51892518.4,2020-12-15
2019-02,제주시,노형동,빵 및 과자류 소매업,12294,199305440,51892518.4,2020-12-15
2019-02,제주시,노형동,서양식 음식점업,13292,349362690,51892518.4,2020-12-15
2019-02,제주시,노형동,수산물 소매업,655,62635900,51892518.4,2020-12-15
2019-02,제주시,노형동,슈퍼마켓,44025,1163668903,51892518.4,2020-12-15
2019-02,제주시,노형동,스포츠 및 레크레이션 용품 임대업,681,159204390,51892518.4,2020-12-15
2019-02,제주시,노형동,여관업,1142,268414737,51892518.4,2020-12-15
2019-02,제주시,노형동,여행사업,45,38422420,51892518.4,2020-12-15
2019-02,제주시,노형동,욕탕업,605,17795000,51892518.4,2020-12-15
2019-02,제주시,노형동,육류 소매업,2891,262398370,51892518.4,2020-12-15
2019-02,제주시,노형동,일반유흥 주점업,420,71494000,51892518.4,2020-12-15
2019-02,제주시,노형동,일식 음식점업,4293,307080827,51892518.4,2020-12-15
2019-02,제주시,노형동,자동차 임대업,122,8838620,51892518.4,2020-12-15
2019-02,제주시,노형동,전시 및 행사 대행업,761,18569800,51892518.4,2020-12-15
2019-02,제주시,노형동,중식 음식점업,3914,155109100,51892518.4,2020-12-15
2019-02,제주시,노형동,차량용 가스 충전업,3866,214781483,51892518.4,2020-12-15
2019-02,제주시,노형동,차량용 주유소 운영업,15983,876169575,51892518.4,2020-12-15
2019-02,제주시,노형동,체인화 편의점,63908,567094830,51892518.4,2020-12-15
2019-02,제주시,노형동,"피자, 햄버거, 샌드위치 및 유사 음식점업",15641,221445399,51892518.4,2020-12-15
2019-02,제주시,노형동,한식 음식점업,70150,3350911493,51892518.4,2020-12-15
2019-02,제주시,노형동,호텔업,110,6950000,51892518.4,2020-12-15
2019-02,제주시,노형동,화장품 및 방향제 소매업,715,66923000,51892518.4,2020-12-15
2019-02,제주시,노형동,휴양콘도 운영업,78,56507410,51892518.4,2020-12-15
2019-02,제주시,도두동,건강보조식품 소매업,7,170000,3921400.354,2020-12-15
2019-02,제주시,도두동,과실 및 채소 소매업,160,23205500,3921400.354,2020-12-15
2019-02,제주시,도두동,그외 기타 스포츠시설 운영업,19,1215000,3921400.354,2020-12-15
2019-02,제주시,도두동,기타 외국식 음식점업,5,184000,3921400.354,2020-12-15
2019-02,제주시,도두동,비알콜 음료점업,913,12583460,3921400.354,2020-12-15
2019-02,제주시,도두동,빵 및 과자류 소매업,44,407700,3921400.354,2020-12-15
2019-02,제주시,도두동,서양식 음식점업,489,11543040,3921400.354,2020-12-15
2019-02,제주시,도두동,수산물 소매업,628,87944470,3921400.354,2020-12-15
2019-02,제주시,도두동,슈퍼마켓,3418,85040370,3921400.354,2020-12-15
2019-02,제주시,도두동,스포츠 및 레크레이션 용품 임대업,268,9700000,3921400.354,2020-12-15
2019-02,제주시,도두동,여관업,250,112684528,3921400.354,2020-12-15
2019-02,제주시,도두동,여행사업,1381,71428140,3921400.354,2020-12-15
2019-02,제주시,도두동,욕탕업,1743,30977000,3921400.354,2020-12-15
2019-02,제주시,도두동,육류 소매업,189,30957930,3921400.354,2020-12-15
2019-02,제주시,도두동,일식 음식점업,1210,126111700,3921400.354,2020-12-15
2019-02,제주시,도두동,자동차 임대업,4460,255530056,3921400.354,2020-12-15
2019-02,제주시,도두동,전시 및 행사 대행업,1,3000000,3921400.354,2020-12-15
2019-02,제주시,도두동,중식 음식점업,94,3558500,3921400.354,2020-12-15
2019-02,제주시,도두동,차량용 가스 충전업,1427,41475319,3921400.354,2020-12-15
2019-02,제주시,도두동,차량용 주유소 운영업,2199,128604184,3921400.354,2020-12-15
2019-02,제주시,도두동,체인화 편의점,5968,59647870,3921400.354,2020-12-15
2019-02,제주시,도두동,한식 음식점업,5156,353929097,3921400.354,2020-12-15
2019-02,제주시,봉개동,건강보조식품 소매업,1,35000,5230138.454,2020-12-15
2019-02,제주시,봉개동,골프장 운영업,270,20990900,5230138.454,2020-12-15
2019-02,제주시,봉개동,과실 및 채소 소매업,177,11431900,5230138.454,2020-12-15
2019-02,제주시,봉개동,그외 기타 종합 소매업,316,28550440,5230138.454,2020-12-15
2019-02,제주시,봉개동,기타 외국식 음식점업,436,12404400,5230138.454,2020-12-15
2019-02,제주시,봉개동,기타 주점업,3,200000,5230138.454,2020-12-15
2019-02,제주시,봉개동,비알콜 음료점업,565,4586300,5230138.454,2020-12-15
2019-02,제주시,봉개동,빵 및 과자류 소매업,371,5229650,5230138.454,2020-12-15
2019-02,제주시,봉개동,서양식 음식점업,196,5562700,5230138.454,2020-12-15
2019-02,제주시,봉개동,수산물 소매업,1,800000,5230138.454,2020-12-15
2019-02,제주시,봉개동,슈퍼마켓,5300,122106870,5230138.454,2020-12-15
2019-02,제주시,봉개동,스포츠 및 레크레이션 용품 임대업,41,2239000,5230138.454,2020-12-15
2019-02,제주시,봉개동,여관업,86,3151500,5230138.454,2020-12-15
2019-02,제주시,봉개동,육류 소매업,94,42113100,5230138.454,2020-12-15
2019-02,제주시,봉개동,중식 음식점업,276,6529500,5230138.454,2020-12-15
2019-02,제주시,봉개동,차량용 가스 충전업,52,3908000,5230138.454,2020-12-15
2019-02,제주시,봉개동,차량용 주유소 운영업,5704,336848902,5230138.454,2020-12-15
2019-02,제주시,봉개동,체인화 편의점,5779,60085270,5230138.454,2020-12-15
2019-02,제주시,봉개동,한식 음식점업,2825,86735690,5230138.454,2020-12-15
2019-02,제주시,봉개동,휴양콘도 운영업,1484,223832220,5230138.454,2020-12-15
2019-02,제주시,삼도1동,건강보조식품 소매업,131,22197810,10690920.42,2020-12-15
2019-02,제주시,삼도1동,과실 및 채소 소매업,229,82160150,10690920.42,2020-12-15
